0.4,7.0,5.666666666666667,3.0,7.0,1.0,5.0,5.0,-0.89,-0.78,-0.010000000000000009,-0.22999999999999998,-0.89,-0.44999999999999996,-0.78,30.0,178.88888888888889,290.55555555555554,67.22222222222223,178.88888888888889,327.77777777777777,216.11111111111111,0.0011111111111111111,0.0008333333333333333,0.00023333333333333333,6.111111111111112e-6
0.2,3.0,1.6666666666666665,6.333333333333333,1.0,4.333333333333334,1.6666666666666665,1.6666666666666665,-0.3400000000000001,-1.0,-0.78,-0.44999999999999996,-0.67,-0.010000000000000009,-0.89,178.88888888888889,290.55555555555554,216.11111111111111,141.66666666666669,104.44444444444444,141.66666666666669,327.77777777777777,0.0009333333333333333,0.0009444444444444445,0.0002,6.6666666666666675e-6
0.7999999999999999,1.0,4.333333333333334,5.666666666666667,5.0,6.333333333333333,3.6666666666666665,7.0,-1.0,-0.89,-0.67,-0.3400000000000001,-0.78,-0.89,-0.22999999999999998,290.55555555555554,216.11111111111111,141.66666666666669,178.88888888888889,365.0,365.0,104.44444444444444,0.0008444444444444444,0.0007777777777777778,0.0002666666666666667,9.444444444444446e-6
0.9999999999999999,6.333333333333333,5.0,2.333333333333333,5.666666666666667,5.0,5.666666666666667,2.333333333333333,-0.12,-0.56,-0.22999999999999998,-1.0,-0.56,-1.0,-0.67,327.77777777777777,141.66666666666669,104.44444444444444,253.33333333333334,216.11111111111111,30.0,178.88888888888889,0.0008,0.0008888888888888889,0.00030000000000000003,5.555555555555556e-6
0.5,3.6666666666666665,2.333333333333333,7.0,1.6666666666666665,3.6666666666666665,1.0,3.0,-0.010000000000000009,-0.22999999999999998,-0.12,-0.12,-0.3400000000000001,-0.78,-0.3400000000000001,253.33333333333334,30.0,178.88888888888889,327.77777777777777,290.55555555555554,253.33333333333334,141.66666666666669,0.0012,0.0005555555555555556,0.0003333333333333334,5.0e-6
0.9,1.6666666666666665,7.0,5.0,2.333333333333333,2.333333333333333,6.333333333333333,5.666666666666667,-0.56,-0.67,-1.0,-0.56,-0.44999999999999996,-0.67,-0.44999999999999996,141.66666666666669,104.44444444444444,327.77777777777777,290.55555555555554,67.22222222222223,67.22222222222223,365.0,0.0011555555555555555,0.0005,0.00036666666666666667,8.333333333333334e-6
0.7000000000000001,4.333333333333334,3.0,1.6666666666666665,3.6666666666666665,7.0,3.0,1.0,-0.44999999999999996,-0.010000000000000009,-0.56,-0.67,-1.0,-0.22999999999999998,-0.010000000000000009,67.22222222222223,327.77777777777777,365.0,216.11111111111111,253.33333333333334,290.55555555555554,290.55555555555554,0.0008888888888888889,0.0006666666666666666,0.00046666666666666666,7.777777777777777e-6
0.6,2.333333333333333,1.0,1.0,6.333333333333333,1.6666666666666665,4.333333333333334,6.333333333333333,-0.22999999999999998,-0.3400000000000001,-0.44999999999999996,-0.010000000000000009,-0.010000000000000009,-0.3400000000000001,-0.56,216.11111111111111,253.33333333333334,253.33333333333334,365.0,141.66666666666669,178.88888888888889,30.0,0.0009777777777777777,0.001,0.0004,8.88888888888889e-6
0.30000000000000004,5.0,3.6666666666666665,3.6666666666666665,3.0,5.666666666666667,7.0,4.333333333333334,-0.67,-0.12,-0.89,-0.89,-0.22999999999999998,-0.12,-1.0,104.44444444444444,67.22222222222223,67.22222222222223,30.0,327.77777777777777,104.44444444444444,67.22222222222223,0.0010222222222222221,0.0006111111111111111,0.00043333333333333337,7.222222222222223e-6
0.1,5.666666666666667,6.333333333333333,4.333333333333334,4.333333333333334,3.0,2.333333333333333,3.6666666666666665,-0.78,-0.44999999999999996,-0.3400000000000001,-0.78,-0.12,-0.56,-0.12,365.0,365.0,30.0,104.44444444444444,30.0,216.11111111111111,253.33333333333334,0.0010666666666666667,0.0007222222222222222,0.0005,1.0e-5
